timestamp,materialId,materialName,siteId,siteName,stockLevel,consumption,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel,daysUntilOutOfStock
2024-02-08T09:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,26,9,4,cloudy,commercial,high,0
2024-02-08T10:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,29,10,4,cloudy,commercial,high,0
2024-02-08T11:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,11,11,4,windy,commercial,high,0
2024-02-08T12:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,94,12,4,stormy,residential,medium,0
2024-02-08T13:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,77,13,4,sunny,residential,high,0
2024-02-08T14:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,16,14,4,snowy,residential,high,0
2024-02-08T15:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,62,15,4,stormy,commercial,high,0
2024-02-08T16:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,38,16,4,rainy,residential,high,0
2024-02-08T17:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,26,17,4,windy,residential,medium,0
2024-02-08T18:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,2,18,4,windy,commercial,low,0
2024-02-08T19:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,5,19,4,snowy,commercial,low,0
2024-02-08T20:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,0,20,4,rainy,commercial,low,999
2024-02-08T21:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,21,4,stormy,residential,low,999
2024-02-08T22:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,22,4,snowy,industrial,low,999
2024-02-08T23:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,23,4,windy,residential,low,999
2024-02-09T00:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,5,sunny,commercial,low,999
2024-02-09T01:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,1,1,5,windy,commercial,low,0
2024-02-09T02:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,5,2,5,stormy,residential,low,0
2024-02-09T03:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,0,3,5,rainy,residential,low,999
2024-02-09T04:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,4,5,cloudy,residential,low,999
2024-02-09T05:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,3,5,5,rainy,commercial,low,0
2024-02-09T06:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,0,6,5,windy,industrial,low,999
2024-02-09T07:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,10,7,5,snowy,commercial,medium,0
2024-02-09T08:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,15,8,5,snowy,commercial,high,0
2024-02-09T09:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,85,9,5,cloudy,commercial,high,0
2024-02-09T10:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,54,10,5,windy,commercial,high,0
2024-02-09T11:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,13,11,5,rainy,industrial,high,0
2024-02-09T12:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,13,12,5,windy,residential,medium,0
2024-02-09T13:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,20,13,5,rainy,commercial,high,0
2024-02-09T14:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,19,14,5,cloudy,commercial,high,0
2024-02-09T15:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,21,15,5,sunny,residential,high,0
2024-02-09T16:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,16,16,5,snowy,commercial,high,0
2024-02-09T17:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,2,17,5,rainy,residential,medium,0
2024-02-09T18:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,4,18,5,rainy,industrial,low,0
2024-02-09T19:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,0,19,5,sunny,commercial,low,999
2024-02-09T20:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,20,5,cloudy,commercial,low,999
2024-02-09T21:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,4,21,5,stormy,commercial,low,0
2024-02-09T22:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,22,5,snowy,residential,low,999
2024-02-09T23:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,4,23,5,stormy,commercial,low,0
2024-02-10T00:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,0,6,stormy,residential,low,999
2024-02-10T01:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,1,6,stormy,residential,low,999
2024-02-10T02:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,5,2,6,cloudy,residential,low,0
2024-02-10T03:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,3,6,sunny,industrial,low,999
2024-02-10T04:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,0,4,6,cloudy,industrial,low,999
2024-02-10T05:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,0,5,6,cloudy,residential,low,999
2024-02-10T06:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,1,6,6,windy,residential,low,0
2024-02-10T07:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,6,7,6,snowy,residential,medium,0
2024-02-10T08:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,13,8,6,windy,industrial,high,0
2024-02-10T09:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,20,9,6,windy,residential,high,0
2024-02-10T10:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,40,10,6,snowy,industrial,high,0
2024-02-10T11:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,16,11,6,snowy,commercial,high,0
2024-02-10T12:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,69,12,6,windy,residential,medium,0
2024-02-10T13:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,46,13,6,windy,industrial,high,0
2024-02-10T14:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,22,14,6,rainy,residential,high,0
2024-02-10T15:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,36,15,6,rainy,industrial,high,0
2024-02-10T16:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,63,16,6,snowy,residential,high,0
2024-02-10T17:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,1,17,6,rainy,residential,medium,0
2024-02-10T18:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,18,6,rainy,commercial,low,999
2024-02-10T19:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,19,6,windy,residential,low,999
2024-02-10T20:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,3,20,6,stormy,residential,low,0
2024-02-10T21:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,21,6,stormy,industrial,low,999
2024-02-10T22:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,5,22,6,stormy,industrial,low,0
2024-02-10T23:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,23,6,rainy,residential,low,999
2024-02-11T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,7,snowy,commercial,low,999
2024-02-11T01:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,5,1,7,snowy,residential,low,0
2024-02-11T02:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,2,7,windy,residential,low,999
2024-02-11T03:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,4,3,7,rainy,commercial,low,0
2024-02-11T04:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,2,4,7,snowy,commercial,low,0
2024-02-11T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,1,5,7,windy,industrial,low,0
2024-02-11T06:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,2,6,7,windy,industrial,low,0
2024-02-11T07:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,12,7,7,sunny,commercial,medium,0
2024-02-11T08:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,18,8,7,cloudy,industrial,high,0
2024-02-11T09:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,13,9,7,windy,commercial,high,0
2024-02-11T10:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,35,10,7,rainy,residential,high,0
2024-02-11T11:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,13,11,7,sunny,residential,high,0
2024-02-11T12:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,18,12,7,cloudy,commercial,medium,0
2024-02-11T13:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,14,13,7,sunny,commercial,high,0
2024-02-11T14:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,21,14,7,stormy,commercial,high,0
2024-02-11T15:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,28,15,7,sunny,commercial,high,0
